FPA_ID,FIRE_YEAR,FIRE_NAME,DISCOVERY_DATE,DISCOVERY_DOY,CAUSE_CLASS,GENERAL_CAUSE,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,MONTH
IRW-2020-CAMNF-000730,2020,DOE,2020-08-16,229,Natural,Natural,589368.0,G,39.76525508,-122.6729135,2
IRW-2020-CASCU-005740,2020,SCU LIGHTNING COMPLEX,2020-08-16,229,Missing data/not specified/undetermined,Missing data/not specified/undetermined,396624.0,G,37.42390497,-121.56771304,5
IRW-2020-CASNF-001391,2020,CREEK,2020-09-04,248,Human,Missing data/not specified/undetermined,379895.0,G,37.20100511,-119.27161265,5
IRW-2020-CAMNF-000757,2020,HOPKINS,2020-08-17,230,Natural,Natural,328363.0,G,40.12537507,-123.07271361,6
IRW-2020-CAPNF-001302,2020,CLAREMONT,2020-08-17,230,Natural,Natural,318776.0,G,39.85827523,-120.91201324,6
IRW-2020-CALNU-013337,2020,HENNESSEY,2020-08-17,230,Natural,Natural,305651.2,G,38.50393738,-122.33726202,6
IRW-2020-CASQF-002541,2020,CASTLE,2020-08-19,232,Natural,Natural,174178.0,G,34.94632491,-118.92581237,7
IRW-2020-CAKNF-007035,2020,SLATER,2020-09-08,252,Missing data/not specified/undetermined,Missing data/not specified/undetermined,157270.0,G,41.85803117,-123.35359791,3
IRW-2020-CASRF-000643,2020,RED,2020-07-27,209,Natural,Natural,142386.0,G,41.19449511,-123.45781382,3
IRW-2020-CALPF-002428,2020,DOLAN,2020-08-18,231,Missing data/not specified/undetermined,Missing data/not specified/undetermined,124924.0,G,36.12328485,-121.60161291,7
IRW-2020-CAANF-003687,2020,BOBCAT,2020-09-06,250,Missing data/not specified/undetermined,Missing data/not specified/undetermined,115997.0,G,34.24812489,-117.95911215,7
IRW-2020-CACZU-005205,2020,CZU AUG LIGHTNING,2020-08-16,229,Missing data/not specified/undetermined,Missing data/not specified/undetermined,86509.0,G,37.25806791,-122.21760812,7
IRW-2020-CANOD-004727,2020,W-5 COLD SPRINGS,2020-08-18,231,Natural,Natural,84817.0,G,41.02865537,-120.2813463,9
FWS-2020USCATKRNAX0,2020,CALDWELL,2020-07-22,204,Natural,Natural,82018.0,G,41.698889,-121.47694399999999,9
IRW-2020-CALNU-015947,2020,GLASS,2020-09-27,271,Human,Equipment and vehicle use,67484.0,G,38.55431299,-122.53097132,10
IRW-2020-CASHU-009978,2020,ZOGG,2020-09-27,271,Human,Power generation/transmission/distribution,56338.0,G,40.54120714,-122.56832659,10
IRW-2020-CALNU-013392,2020,WALLBRIDGE,2020-08-17,230,Natural,Natural,55209.0,G,38.67282296,-123.07803342,10
IRW-2020-CASHF-001358,2020,SHF ELKHORN,2020-08-18,231,Natural,Natural,51576.7,G,40.096175099999996,-122.73401355,10
IRW-2020-CABEU-004024,2020,RIVER,2020-08-16,229,Missing data/not specified/undetermined,Missing data/not specified/undetermined,48088.0,G,36.56300489,-121.64034596,11
IRW-2020-CATNF-001600,2020,LOYALTON,2020-08-14,227,Natural,Natural,47029.0,G,39.68143527,-120.1713131,6
IRW-2020-CAMNP-012356,2020,DOME,2020-08-15,228,Natural,Natural,43273.0,G,35.30103515,-115.59751183,4
IRW-2020-CARRU-096640,2020,APPLE,2020-07-31,213,Human,Equipment and vehicle use,33424.0,G,33.99153437,-116.96369941,7
IRW-2020-CAANF-003273,2020,LAKE,2020-08-12,225,Missing data/not specified/undetermined,Missing data/not specified/undetermined,31089.0,G,34.67861491,-118.45201227,6
IRW-2020-CAFKU-010219,2020,MINERAL,2020-07-13,195,Missing data/not specified/undetermined,Missing data/not specified/undetermined,29667.0,G,36.09493392,-120.52191174,5
IRW-2020-CAPNF-001299,2020,SHEEP,2020-08-17,230,Natural,Natural,29570.0,G,40.27852527,-120.76151327,7
IRW-2020-NVHTF-030684,2020,SLINK,2020-08-29,242,Missing data/not specified/undetermined,Missing data/not specified/undetermined,26759.0,G,38.56782522,-119.56791286,4
IRW-2020-CAMNF-000780,2020,GLADE,2020-08-19,232,Natural,Natural,26196.7,G,39.94407507,-122.91681356,7
IRW-2020-CABDU-012925,2020,EL DORADO,2020-09-05,249,Human,Fireworks,22744.0,G,34.0537586,-116.99341263,6
IRW-2020-CALMU-003917,2020,GOLD,2020-07-20,202,Missing data/not specified/undetermined,Missing data/not specified/undetermined,22634.0,G,41.06378834,-120.76156339,5
IRW-2020-CAOVD-030860,2020,MOUNTAIN VIEW,2020-11-17,322,Missing data/not specified/undetermined,Missing data/not specified/undetermined,20385.0,G,38.51509522,-119.46531283,6
IRW-2020-CABTU-009979,2020,BUTTE/TEHAMA/GLENN COMPLEX,2020-08-22,235,Missing data/not specified/undetermined,Missing data/not specified/undetermined,19609.0,G,39.53225615,-121.5687963,5
IRW-2020-CACNF-002833,2020,VALLEY,2020-09-05,249,Human,Missing data/not specified/undetermined,16390.0,G,32.76138479,-116.69446182,7
IRW-2020-CAMNF-000734,2020,TATHAM,2020-08-16,229,Natural,Natural,14457.0,G,39.90812508,-122.70771352,7
IRW-2020-CAORC-121612,2020,BLUE RIDGE,2020-10-26,300,Missing data/not specified/undetermined,Missing data/not specified/undetermined,13694.0,G,33.87944927,-117.61917876,2
IRW-2020-CAORC-121364,2020,SILVERADO,2020-10-26,300,Missing data/not specified/undetermined,Missing data/not specified/undetermined,12466.0,G,33.75270485,-117.68660206,2
IRW-2020-CAMNF-000776,2020,HULL,2020-08-19,232,Natural,Natural,12283.8,G,39.53637504,-122.93891351,5
IRW-2020-CAPNF-001316,2020,BEAR,2020-08-17,230,Natural,Natural,12154.0,G,39.81111521,-121.08601326,5
IRW-2020-CALMU-003874,2020,HOG,2020-07-18,200,Missing data/not specified/undetermined,Missing data/not specified/undetermined,9564.0,G,40.42088828,-120.86338031,7
IRW-2020-CAKNF-007084,2020,DEVIL,2020-09-09,253,Missing data/not specified/undetermined,Missing data/not specified/undetermined,8857.0,G,41.90350518,-123.19118089,7
IRW-2020-CAKNP-000080,2020,RATTLESNAKE,2020-08-16,229,Natural,Natural,8419.0,G,36.41967509,-118.44841243,7
IRW-2020-CACND-002309,2020,STAGECOACH,2020-08-03,216,Missing data/not specified/undetermined,Missing data/not specified/undetermined,7760.0,G,35.46472719,-118.54362346,7
IRW-2020-CAYNP-000054,2020,BLUEJAY,2020-07-24,206,Natural,Natural,6922.0,G,37.81211514,-119.64641278,7
IRW-2020-CABEU-004081,2020,CARMEL.,2020-08-18,231,Missing data/not specified/undetermined,Missing data/not specified/undetermined,6905.0,G,36.44628788,-121.68180495,6
IRW-2020-NVCCD-030547,2020,NORTH,2020-08-02,215,Human,Equipment and vehicle use,6882.0,G,39.83337529,-120.03821310000001,7
IRW-2020-CAORC-136890,2020,BOND,2020-12-02,337,Human,Missing data/not specified/undetermined,6687.4,G,33.74470485,-117.63657205,6
IRW-2020-CARRU-119353,2020,SNOW,2020-09-17,261,Human,Equipment and vehicle use,6254.0,G,33.88820715,-116.68385529,7
IRW-2020-CAMNF-001198,2020,CORBIN,2020-08-16,229,Natural,Natural,6061.25,G,39.54481505,-122.74281348,7
IRW-2020-CASCU-004686,2020,CREWS,2020-07-05,187,Missing data/not specified/undetermined,Missing data/not specified/undetermined,5513.0,G,37.02393894,-121.51373499,7
IRW-2020-CAAEU-016543,2020,GRANT,2020-06-12,164,Missing data/not specified/undetermined,Missing data/not specified/undetermined,5042.0,G,38.52098609,-121.20194011,7
IRW-2020-CALNU-013377,2020,15-10,2020-08-17,230,Natural,Natural,5000.0,G,38.54967201,-122.3796803,7
W-735880,2019,KINCADE,2019-10-23,296,Human,Power generation/transmission/distribution,76825.0,G,38.7961,-122.7664,7
ICS209_2019_10802166,2019,WALKER,2019-09-04,247,Missing data/not specified/undetermined,Missing data/not specified/undetermined,54608.0,G,40.05325,-120.6689,5
FS-6987344,2019,TUCKER,2019-07-28,209,Human,Equipment and vehicle use,14217.0,G,41.72583333,-121.24277778,5
FS-6968402,2019,TABOOSE,2019-09-04,247,Natural,Natural,10265.0,G,37.03416667,-118.34527778,5
ICS209_2019_10757785,2019,MARIA,2019-10-31,304,Missing data/not specified/undetermined,Missing data/not specified/undetermined,9999.0,G,34.3372222,-119.05333329,5
W-734886,2019,RED BANK,2019-09-05,248,Natural,Natural,8838.0,G,40.12,-122.6397,7
FS-6972290,2019,SADDLERIDGE,2019-10-10,283,Human,Power generation/transmission/distribution,8794.0,G,34.32833333,-118.48027778,6
FS-6986770,2019,LONE,2019-09-05,248,Natural,Natural,5737.0,G,41.7475,-121.05583333,6
W-735086,2019,BRICEBURG,2019-10-06,279,Human,Equipment and vehicle use,5667.0,G,37.60464,-119.96606000000001,7
FS-6978386,2019,SOUTH,2019-09-05,248,Natural,Natural,5330.0,G,40.10888889,-122.78888889,6
FS-6962003,2019,SPRINGS,2019-07-26,207,Natural,Natural,4840.0,F,37.82583333,-118.87222222,6
FS-6977797,2019,TICK,2019-10-24,297,Human,Missing data/not specified/undetermined,4615.0,F,34.47277778,-118.36777778,6
SFO-2019CACDFRRU090678,2019,,2019-09-05,248,Missing data/not specified/undetermined,Missing data/not specified/undetermined,3866.0,F,33.933333000000005,-117.41666599999999,7
SFO-2019CACDFLAC015097,2019,,2019-05-20,140,Human,Debris and open burning,3456.0,F,33.837875,-118.12326599999999,6
FS-6978639,2019,CAPLES,2019-10-10,283,Human,Debris and open burning,3434.0,F,38.72388889,-120.14555556,7
W-734966,2019,R1 RANCH,2019-08-28,240,Natural,Natural,3343.0,F,40.5897,-120.5761,6
FWS-2019USCAKRRL807,2019,REFUGE,2019-05-07,127,Human,Debris and open burning,3283.9,F,35.722204999999995,-119.63906200000001,7
FS-6985019,2019,CAVE,2019-11-25,329,Human,Arson/incendiarism,3126.0,F,34.51444444,-119.79277778,7
ICS209_2019_10679494,2019,LONOAK,2019-06-25,176,Missing data/not specified/undetermined,Missing data/not specified/undetermined,2546.0,F,36.277222200000004,-120.94305559,6
W-735701,2019,RANCH,2019-11-03,307,Human,Missing data/not specified/undetermined,2534.0,F,40.0614,-122.6258,6
W-730140,2019,SAND,2019-06-08,159,Natural,Natural,2512.0,F,38.889781,-122.239222,6
W-734979,2019,LONG VALLEY,2019-08-24,236,Human,Missing data/not specified/undetermined,2438.0,F,39.8797,-120.0253,7
ICS209_2019_10781965,2019,ROCK,2019-06-25,176,Missing data/not specified/undetermined,Missing data/not specified/undetermined,2422.0,F,37.4722222,-121.24944440000002,7
FS-6968380,2019,COW,2019-07-25,206,Natural,Natural,2025.0,F,36.28388889,-118.2275,7
SFO-2019CACDFRRU011382,2019,AVENIDA LAS PALMAS   RANM,2019-09-04,247,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1926.01,F,33.739474,-116.39866799999999,7
FS-6983153,2019,LIME,2019-09-05,248,Natural,Natural,1872.0,F,41.86666667,-122.66861111,7
ICS209_2019_10742502,2019,EASY,2019-10-30,303,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1806.0,F,34.2816667,-118.8030556,7
ICS209_2019_10675988,2019,MCMILLAN,2019-06-12,163,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1764.0,F,35.66194439,-120.40444440000002,7
ICS209_2019_10733199,2019,BORDER 8,2019-08-14,226,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1507.0,F,32.5727778,-116.69972220000001,5
FS-6963478,2019,MIDDLE,2019-09-05,248,Natural,Natural,1339.0,F,40.88694444,-123.01388889,7
W-728993,2019,BOULDER,2019-06-05,156,Natural,Natural,1100.0,F,35.33605,-119.91843,6
W-732384,2019,MCDONALD,2019-08-08,220,Natural,Natural,1020.0,F,40.9569,-120.305,7
ICS209_2019_10750886,2019,SANDALWOOD,2019-10-10,283,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1011.0,F,33.99245999,-117.05921000000001,7
SFO-2019CACDFSLU000899,2019,,2019-07-08,189,Human,Equipment and vehicle use,1010.0,F,35.632903999999996,-120.276504,6
W-732706,2019,GAINES,2019-08-16,228,Human,Arson/incendiarism,979.0,E,37.5333,-120.1841,2
ICS209_2019_10762771,2019,BELMONT,2019-05-29,149,Missing data/not specified/undetermined,Missing data/not specified/undetermined,835.0,E,35.3075,-119.964444,8
ICS209_2019_10687789,2019,MARSH,2019-08-03,215,Missing data/not specified/undetermined,Missing data/not specified/undetermined,757.0,E,37.88961,-121.809572,4
SFO-2019CACDFTUU000068,2019,BOGART DR  SPRINGVILLE,2019-08-31,243,Human,Equipment and vehicle use,756.0,E,36.114729,-118.825732,7
FS-6981709,2019,ROSASCO,2019-05-23,143,Missing data/not specified/undetermined,Missing data/not specified/undetermined,731.0,E,38.01083333,-120.00694444,7
ICS209_2019_10689697,2019,BURRIS,2019-10-27,300,Missing data/not specified/undetermined,Missing data/not specified/undetermined,703.0,E,39.25181699,-123.10065,7
W-735404,2019,GETTY,2019-10-28,301,Human,Missing data/not specified/undetermined,656.0,E,34.11039,-118.48328000000001,7
SFO-2019CACDFNEU002300,2019,CROWN,2019-09-20,263,Missing data/not specified/undetermined,Missing data/not specified/undetermined,640.0,E,39.366164000000005,-120.103531,8
FWS-2019USCALURL95Q,2019,STUHR,2019-06-07,158,Human,Recreation and ceremony,600.0,E,37.241547,-121.08443899999999,8
ICS209_2019_10755417,2019,MOUNTAIN,2019-08-22,234,Missing data/not specified/undetermined,Missing data/not specified/undetermined,600.0,E,40.710117,-122.25451699,7
FS-6964503,2019,JORDAN,2019-06-09,160,Natural,Natural,593.0,E,36.22722222,-118.30805556,7
ICS209_2019_10706161,2019,LINCOLN,2019-03-15,74,Missing data/not specified/undetermined,Missing data/not specified/undetermined,564.0,E,33.55,-116.08,4
ICS209_2019_10707553,2019,AMERICAN,2019-10-06,279,Missing data/not specified/undetermined,Missing data/not specified/undetermined,532.0,E,38.165873,-122.211671,8
W-729542,2019,JERRY,2019-06-21,172,Human,Missing data/not specified/undetermined,522.0,E,33.9242,-117.1105,7
SFO-2019CACDFRRU011865,2019,FLORENCIA,2019-09-14,257,Missing data/not specified/undetermined,Missing data/not specified/undetermined,503.0,E,33.992886999999996,-117.432156,7
W-734888,2019,SWEDES,2019-09-07,250,Human,Missing data/not specified/undetermined,496.0,E,39.4531,-121.4128,7
FS-6906035,2018,RANCH,2018-07-28,209,Human,Equipment and vehicle use,410203.0,G,39.23888889,-123.10861111,7
FS-6916335,2018,CARR,2018-07-23,204,Human,Equipment and vehicle use,229651.0,G,40.67,-122.64305556,7
W-726519,2018,CAMP,2018-11-08,312,Human,Power generation/transmission/distribution,153336.0,G,39.8139,-121.4347,8
W-727171,2018,FERGUSON,2018-07-13,194,Human,Missing data/not specified/undetermined,96953.0,G,37.6519,-119.8808,5
W-727307,2018,WOOLSEY,2018-11-08,312,Human,Missing data/not specified/undetermined,96949.0,G,34.24,-118.6997,7
W-723622,2018,COUNTY,2018-06-30,181,Human,Other causes,90288.0,G,38.81,-122.1997,7
FS-6900746,2018,DELTA,2018-09-05,248,Human,Missing data/not specified/undetermined,63458.0,G,40.9425,-122.42722222,7
W-723599,2018,RIVER,2018-07-27,208,Human,Missing data/not specified/undetermined,48920.0,G,39.06,-123.1397,8
FS-6897723,2018,HIRZ,2018-08-09,221,Human,Missing data/not specified/undetermined,40580.0,G,40.89111111,-122.22833333,8
FS-6923645,2018,STONE,2018-08-15,227,Natural,Natural,39387.0,G,41.37111111,-121.05666667,8
ICS209_2018_9059104,2018,NATCHEZ,2018-07-15,196,Natural,Natural,38134.0,G,41.9558,-123.5514,7
FS-6912699,2018,KLAMATHON,2018-07-05,186,Human,Debris and open burning,38008.0,G,41.88083333,-122.54,7
FS-6884802,2018,DONNELL,2018-08-01,213,Natural,Natural,36450.0,G,38.35027778,-119.92805556,7
FS-6888610,2018,HOLY,2018-08-06,218,Human,Missing data/not specified/undetermined,23025.0,G,33.67833333,-117.51444444,8
SFO-2018CACDFBDU815205,2018,,2018-07-25,206,Missing data/not specified/undetermined,Missing data/not specified/undetermined,22000.0,G,34.135812,-117.43170500000001,8
FS-6914909,2018,WHALEBACK,2018-07-27,208,Natural,Natural,18705.0,G,40.625,-120.88277778,8
FS-6873311,2018,PAWNEE,2018-06-23,174,Human,Missing data/not specified/undetermined,15186.0,G,39.09972222,-122.61638889,8
FS-6892586,2018,CRANSTON,2018-07-25,206,Human,Arson/incendiarism,13229.0,G,33.71138889,-116.76944444,8
ICS209_2018_9073354,2018,LIONS,2018-06-11,162,Natural,Natural,12990.0,G,37.56544,-119.1269,8
SFO-2018CACDFTCU000035,2018,,2018-01-03,3,Human,Missing data/not specified/undetermined,12300.01,G,37.607203999999996,-121.010773,8
SFO-2018CACDFTCU007477,2018,WAVERLY,2018-06-29,180,Human,Equipment and vehicle use,11789.0,G,38.052054999999996,-120.94548200000001,8
FS-6908912,2018,BOOT,2018-09-04,247,Human,Equipment and vehicle use,6974.0,G,38.38444444,-119.45027778,8
FS-6897777,2018,MOORE,2018-08-09,221,Human,Missing data/not specified/undetermined,5570.0,G,40.89333333,-122.22833333,8
SFO-2018CACDFMMU012081,2018,PLANADA,2018-06-15,166,Human,Equipment and vehicle use,4563.0,F,37.342207,-120.31090800000001,8
SFO-2018CACDFVNC041023,2018,,2018-11-08,312,Missing data/not specified/undetermined,Missing data/not specified/undetermined,4381.2,F,34.22622,-118.93003,7
SFO-2018CACDFTGU006031,2018,LANE,2018-06-23,174,Missing data/not specified/undetermined,Missing data/not specified/undetermined,3996.8,F,40.337359,-121.91388899999998,8
W-724897,2018,SUN,2018-10-07,280,Human,Equipment and vehicle use,3889.0,F,40.2608,-122.1383,8
W-723077,2018,MILL CREEK 1,2018-08-16,228,Human,Arson/incendiarism,3674.0,F,41.0797,-123.6881,8
ICS209_2018_9232042,2018,TARINA,2018-08-03,215,Missing data/not specified/undetermined,Missing data/not specified/undetermined,3516.0,F,35.4,-118.77,8
W-724281,2018,CHARLIE,2018-09-22,265,Human,Missing data/not specified/undetermined,3388.0,F,34.4961,-118.5861,6
SFO-2018CACDFTGU005555,2018,APPLE,2018-06-09,160,Human,Equipment and vehicle use,2956.0,F,39.943551,-122.35710300000001,6
FS-6877787,2018,GEORGES,2018-07-08,189,Natural,Natural,2941.0,F,36.64583333,-118.22111111,3
FS-6914816,2018,ALDER,2018-10-04,277,Natural,Natural,2682.0,F,36.2025,-118.45611111,4
W-723595,2018,SNELL,2018-09-08,251,Human,Equipment and vehicle use,2490.0,F,38.73,-122.3997,7
SFO-2018CACDFTGU005560,2018,CHROME2,2018-06-09,160,Human,Missing data/not specified/undetermined,2290.0,F,39.663439000000004,-122.52577,7
ICS209_2018_9228680,2018,TURKEY,2018-08-06,218,Missing data/not specified/undetermined,Missing data/not specified/undetermined,2225.0,F,35.8,-120.36,6
SFO-2018CACDFLNU012354,2018,NELSON,2018-08-10,222,Human,Missing data/not specified/undetermined,2162.0,F,38.312621,-121.99424099999999,6
W-721334,2018,EAGLE,2018-07-14,195,Human,Equipment and vehicle use,2098.0,F,41.27936,-120.11657,7
W-715700,2018,PLEASANT,2018-02-11,42,Human,Recreation and ceremony,2068.0,F,37.412486,-118.515,7
W-726293,2018,EDEN,2018-10-04,277,Natural,Natural,1777.0,F,36.40984,-118.7368,7
SFO-2018CACDFMMU008764,2018,NEES,2018-05-02,122,Human,Equipment and vehicle use,1756.0,F,36.86003,-120.780445,6
FS-6893953,2018,KERLIN,2018-09-04,247,Human,Other causes,1751.0,F,40.61583333,-123.52416667,8
W-719839,2018,CREEK,2018-06-24,175,Human,Arson/incendiarism,1678.0,F,40.507331,-122.399622,8
ICS209_2018_9214925,2018,PENDLETON COMPLEX,2018-07-06,187,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1520.0,F,33.38,-117.43,8
FS-6870701,2018,STONE,2018-06-04,155,Human,Equipment and vehicle use,1436.0,F,34.53916667,-118.30861111,7
FS-6878623,2018,VALLEY,2018-07-06,187,Human,Missing data/not specified/undetermined,1343.0,F,34.09805556,-116.95805556,8
SFO-2018CACDFBEU002666,2018,AIRLINE 2,2018-06-04,155,Human,Missing data/not specified/undetermined,1314.0,F,36.407554,-120.993223,5
W-717525,2018,PATTERSON,2018-05-17,137,Human,Missing data/not specified/undetermined,1261.0,F,33.6292,-117.06,5
ICS209_2018_9257795,2018,BUTTE FIRE,2018-07-31,212,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1200.0,F,39.19,-121.8,5
FS-6920843,2018,NORTH,2018-09-03,246,Human,Recreation and ceremony,1120.0,F,39.02722222,-120.65583333,8
FS-6847266,2017,THOMAS,2017-12-04,338,Human,Missing data/not specified/undetermined,281893.0,G,34.42527778,-119.06027778,5
W-712296,2017,DETWILER,2017-07-16,197,Human,Firearms and explosives use,81826.0,G,37.61965,-120.2158,6
FS-6841193,2017,WALLOW,2017-08-11,223,Natural,Natural,60910.0,G,41.45555556,-123.08972222,8
W-714324,2017,NUNS,2017-10-08,281,Human,Missing data/not specified/undetermined,56556.0,G,38.4089,-122.47,6
W-714316,2017,ATLAS,2017-10-08,281,Human,Missing data/not specified/undetermined,51624.0,G,38.39206,-122.24367,8
W-706695,2017,GARZA,2017-07-09,190,Human,Equipment and vehicle use,48000.0,G,35.821335999999995,-120.15715800000001,6
FS-6822115,2017,STEELE,2017-07-26,207,Natural,Natural,45690.4,G,41.8525,-120.99083333,8
FS-6847729,2017,OAK,2017-08-11,223,Natural,Natural,45403.0,G,41.78638889,-123.475,7
W-714322,2017,TUBBS,2017-10-08,281,Human,Missing data/not specified/undetermined,36807.0,G,38.60895,-122.62879,7
FS-6837037,2017,PIER,2017-08-29,241,Human,Arson/incendiarism,36556.0,G,36.15194444,-118.71388889,4
W-714326,2017,REDWOOD,2017-10-08,281,Human,Missing data/not specified/undetermined,36523.0,G,39.24873,-123.16638999999999,8
FS-6834130,2017,ABNEY,2017-08-10,222,Natural,Natural,32846.0,G,41.96805556,-123.15138889,7
FS-6810710,2017,COVE,2017-07-25,206,Natural,Natural,30886.5,G,41.30666667,-121.05611111,8
SFO-2017CACDFSLU007624,2017,ALAMO,2017-07-06,187,Missing data/not specified/undetermined,Missing data/not specified/undetermined,28687.0,G,35.019827,-120.29945500000001,6
FS-6810847,2017,HAYPRESS,2017-08-10,222,Natural,Natural,21301.0,G,41.45166667,-123.38,7
FS-6840285,2017,LION,2017-09-25,268,Natural,Natural,19215.0,G,36.27138889,-118.48583333,7
FS-6825318,2017,WHITTIER,2017-07-08,189,Human,Missing data/not specified/undetermined,18431.0,G,34.56722222,-119.95416667,5
FS-6815843,2017,HELENA,2017-08-30,242,Human,Power generation/transmission/distribution,18316.0,G,40.77111111,-123.12416667,7
FS-6847721,2017,PRESCOTT,2017-08-08,220,Natural,Natural,17359.0,G,41.73138889,-123.63861111,8
W-714325,2017,POCKET,2017-10-09,282,Human,Missing data/not specified/undetermined,17357.0,G,38.7661,-122.9069,8
FS-6838379,2017,SCHAEFFER,2017-06-24,175,Natural,Natural,16031.0,G,36.08305556,-118.40111111,7
SFO-2017CACDFRRU000941,2017,,2017-09-25,268,Missing data/not specified/undetermined,Missing data/not specified/undetermined,15972.0,G,33.865444000000004,-117.625578,8
FS-6843720,2017,CREEK,2017-12-05,339,Human,Power generation/transmission/distribution,15619.0,G,34.32222222,-118.34138889,8
FS-6840664,2017,BUCK,2017-09-12,255,Natural,Natural,13343.0,G,40.2275,-123.03555556,6
FS-6824328,2017,RAILROAD,2017-08-29,241,Human,Power generation/transmission/distribution,12407.0,G,37.44888889,-119.65,4
SFO-2017CACDFFKU006727,2017,ELM 2,2017-05-18,138,Human,Missing data/not specified/undetermined,10000.0,G,36.118092,-120.361469,4
SFO-2017CACDFMVU000359,2017,,2017-04-20,110,Missing data/not specified/undetermined,Missing data/not specified/undetermined,10000.0,G,32.81776,-117.05604699999999,4
ICS209_2017_7207389,2017,CANYON 2,2017-10-09,282,Missing data/not specified/undetermined,Missing data/not specified/undetermined,9217.0,G,33.86528,-117.72,7
W-711330,2017,SLINKARD,2017-08-29,241,Natural,Natural,8925.0,G,38.611875,-119.54958700000002,8
W-715157,2017,EMPIRE,2017-07-31,212,Natural,Natural,8582.0,G,37.6444,-119.6183,9
ICS209_2017_7292820,2017,CHEROKEE,2017-10-08,281,Missing data/not specified/undetermined,Missing data/not specified/undetermined,8417.0,G,39.5875,-121.5855,9
ICS209_2017_7211294,2017,CASCADE,2017-10-09,282,Missing data/not specified/undetermined,Missing data/not specified/undetermined,8200.0,G,39.36833,-121.33361000000001,7
FS-6822438,2017,PARKER2,2017-08-03,215,Natural,Natural,7697.0,G,41.46583333,-120.32138889,9
W-715439,2017,SOUTH FORK,2017-08-13,225,Natural,Natural,7564.0,G,37.535866999999996,-119.572851,9
FS-6820524,2017,LATUNA,2017-09-01,244,Human,Equipment and vehicle use,7000.0,G,34.24305556,-118.26916667,8
FS-6847722,2017,CEDAR,2017-08-08,220,Natural,Natural,6939.0,G,41.95222222,-123.34972222,7
FS-6847720,2017,CLEAR,2017-07-25,206,Natural,Natural,6700.0,G,41.70194444,-123.5075,8
W-705159,2017,MANZANITA,2017-06-26,177,Human,Equipment and vehicle use,6309.0,G,33.87276,-116.99394,8
W-714668,2017,RYE,2017-12-05,339,Human,Missing data/not specified/undetermined,6049.0,G,34.457681,-118.582677,8
W-711327,2017,MUD,2017-08-29,241,Natural,Natural,6039.4,G,40.39733,-120.2383,7
W-705362,2017,WALL,2017-07-07,188,Human,Missing data/not specified/undetermined,6033.0,G,39.4536,-121.4122,9
W-703319,2017,JAYNE,2017-04-20,110,Human,Equipment and vehicle use,5738.0,G,36.0759,-120.24628,7
FS-6841134,2017,ISLAND,2017-06-26,177,Natural,Natural,4500.0,F,41.43333333,-123.15277778,9
FS-6822185,2017,LAKE,2017-07-27,208,Natural,Natural,4489.25,F,41.78277778,-121.13638889,7
FS-6807045,2017,MCCORMICK,2017-08-18,230,Natural,Natural,4426.0,F,38.37333333,-119.89611111,9
FS-6839734,2017,MINERVA 5,2017-07-29,210,Human,Arson/incendiarism,4310.0,F,39.90555556,-120.97222222,7
FS-6808804,2017,UKONOM,2017-07-25,206,Natural,Natural,4238.0,F,41.59666667,-123.49166667,9
SFO-2017CACDFRRU001084,2017,,2017-12-07,341,Missing data/not specified/undetermined,Missing data/not specified/undetermined,4100.0,F,33.533333,-117.26666599999999,7
W-710942,2017,PONDEROSA,2017-08-29,241,Human,Recreation and ceremony,4016.0,F,39.5653,-121.2855,7
SFO-2017CACDFRRU108660,2017,PALMER,2017-09-02,245,Human,Misuse of fire by a minor,3800.0,F,33.958773,-117.065192,7
FS-6757663,2016,SOBERANES,2016-07-22,204,Human,Recreation and ceremony,132127.0,G,36.46083333,-121.90055556,8
W-693606,2016,ERSKINE,2016-06-23,175,Human,Missing data/not specified/undetermined,48007.0,G,35.6133,-118.4658,7
SFO-2016CACDFSLU008948,2016,CHIMNEY,2016-08-13,226,Human,Missing data/not specified/undetermined,46235.0,G,35.669518,-120.99246000000001,7
W-701381,2016,SAND,2016-07-22,204,Human,Missing data/not specified/undetermined,41432.0,G,34.4275,-118.4083,9
FS-6767424,2016,BLUE CUT,2016-08-16,229,Human,Missing data/not specified/undetermined,36274.0,G,34.2625,-117.4625,5
FS-6743563,2016,GAP,2016-08-27,240,Human,Arson/incendiarism,33011.0,G,41.85305556,-123.115,7
FS-6762772,2016,REY,2016-08-18,231,Human,Power generation/transmission/distribution,32606.0,G,34.54638889,-119.805,7
FS-6764299,2016,CEDAR,2016-08-16,229,Human,Missing data/not specified/undetermined,29192.52,G,35.74555556,-118.59138889,8
SFO-2016CACDFFKU010852,2016,GOOSE,2016-07-30,212,Human,Arson/incendiarism,13349.0,G,37.017409,-119.526299,5
